Region,Area,Territory,Town Code,SAP Code,Town,OrderDate,SO Code,SO Name,Route Code,Route Name,Outlet Code,Outlet Name,Brand Name,SKU Code,Order SKU Name,Order in Pcs,Free in PCS,Order Gross Value(TP),Free Order Value(TP),Discount,Net Order Value(TP),BusinessType
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366853,Digital computer,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366856,Ma Baba chal ghor,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366858,Mahmudul store,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366861,Piyas store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366867,Soinik traders,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C086487,Ronju Cos:,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367027,Sahabuddin store,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367029,Shopon Store,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367030,Sofik & brothers,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367031,Touhid store,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C085036,Babu Store-1,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C085738,shadhin Cosmetic,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C085738,shadhin Cosmetic,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C085738,shadhin Cosmetic,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C361765,Soriful  Cosmetic,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00892,Shuvo Das,B-009253,Gholabari,C087465,Taushib VraStore,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00892,Shuvo Das,B-009253,Gholabari,C087469,Village Bazar,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00892,Shuvo Das,B-009253,Gholabari,C359918,Mithu Store,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00892,Shuvo Das,B-009253,Gholabari,C361742,Hausi Cosmetic,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00892,Shuvo Das,B-009253,Gholabari,C361743,Sajahan Store,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00892,Shuvo Das,B-009253,Gholabari,C361744,Eliash Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366618,Express Store,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366622,Ikramul Store,ACNOL,1400001839,Acnol Hygiene Soap Real Aloe 25gm,12,0,110,0,12,98.04,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00050,Md. Al-Mamun,B-008865,Bagbari,C366494,Based store,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C085260,Shilpi Hotel,ACNOL,1500000315,Acnol HW 170ml Tiff.Box CP (BB+LF) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C085262,Munsur Store,ACNOL,1500000315,Acnol HW 170ml Tiff.Box CP (BB+LF) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C339565,Tarmin Store,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366851,Araf store,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366852,Arisha confectionery,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366859,Mallika Telecom,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00702,Md. Rabiul Islam,B-002917,Sherpur Hospital Road,C339803,Mojnu Store,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00702,Md. Rabiul Islam,B-002917,Sherpur Hospital Road,C366875,Fatima Traders,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C367075,Saad Store,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00892,Shuvo Das,B-009253,Gholabari,C359887,Jani Store,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00892,Shuvo Das,B-009253,Gholabari,C359891,Miftahul Jannah Cosmetics,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00892,Shuvo Das,B-009253,Gholabari,C359892,Hamid Store  ,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00892,Shuvo Das,B-009253,Gholabari,C361763,Mintu Store,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00892,Shuvo Das,B-009253,Gholabari,C361764,Bismillah  Store,ACNOL,1500000334,Acnol HW 170ml Tiff.Box CP (BB+BB) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366578,Rabeya Store,ACNOL,1500000315,Acnol HW 170ml Tiff.Box CP (BB+LF) 150tk,2,0,270,0,20,250,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00892,Shuvo Das,B-009253,Gholabari,C359895,Alamgir Store,ACNOL,1400001533,ACNOL Hygiene Soap WhiteShield 100g-60tk,24,4,1272,212,21,1251,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C086800,Abu Taleb Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C086801,Ahad enterprise,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C086805,Ajad biponi,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C086898,Nazir cosmetics,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C086900,Abu tale store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367012,Adi anar koli,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367013,Aftab store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367014,Anowar store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367015,Belal and brothers,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367016,Bikas cosmetics,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367017,Bismillah Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367018,Durjoy store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367019,Jahidul store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367023,Mosiur cosmetics,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367024,MSS hoque cosmetics,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367025,Rocky store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C367026,Sadek store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00701,Rony Roy,B-002890,Buriganj,C339531,Morsalin Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C085030,Uzzal Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,24,0,216,0,24,192,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366612,Kalam Store,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,24,0,220,0,24,196.08,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00050,Md. Al-Mamun,B-008865,Bagbari,C366509,Shahin store,ACNOL,1400002480,Acnol HW LimeFresh 200ml-CP 85TK,3,0,231,0,25,205.7,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366850,Abdul Rahim department,ACNOL,1400002479,Acnol HW BerryBlast 200ml-CP 85TK,3,0,231,0,25,205.7,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366854,Fatema Telecom,ACNOL,1400002479,Acnol HW BerryBlast 200ml-CP 85TK,3,0,231,0,25,205.7,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366865,Sayid departmental store,ACNOL,1400002480,Acnol HW LimeFresh 200ml-CP 85TK,3,0,231,0,25,205.7,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366870,Vai vai store,ACNOL,1400002480,Acnol HW LimeFresh 200ml-CP 85TK,3,0,231,0,25,205.7,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C367072,Buddha Store,LILY,1400000514,LILY Whipped Shea B.Wash 250ml,1,0,170,0,25,145,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C367072,Buddha Store,LILY,1400000516,LILY Melon Fresh B.Wash 250ml,1,0,170,0,25,145,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C367072,Buddha Store,LILY,1400000517,LILY Green Apple Brust B.Wash 250ml,1,0,170,0,25,145,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366618,Express Store,LILY,1400000514,LILY Whipped Shea B.Wash 250ml,1,0,170,0,25,145,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366618,Express Store,LILY,1400000516,LILY Melon Fresh B.Wash 250ml,1,0,170,0,25,145,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366618,Express Store,LILY,1400000517,LILY Green Apple Brust B.Wash 250ml,1,0,170,0,25,145,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00702,Md. Rabiul Islam,B-002917,Sherpur Hospital Road,C086674,Shafique Store,TYLOX,1400001189,TYLOX Liq TC Fresh Aqua 500 ml - Mug CP,3,0,313,0,30,283.05,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366579,Riyaz Store,LILY,1400000383,Lily Lime Punch Beauty Soap 75 gm,6,0,248,0,32,215.68,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C359851,Qamrul Store,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,36,0,330,0,36,294.12,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366584,Bhai Bhai Store,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,36,0,330,0,36,294.12,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366610,Nirja Store,ACNOL,1400001837,Acnol Hygiene Soap White Shield 25gm,36,0,330,0,36,294.12,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366620,Saqib Gift Corner,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,36,0,330,0,36,294.12,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366621,Rizik Store,ACNOL,1400001838,Acnol Hygiene Soap Lime Fresh 25gm,36,0,330,0,36,294.12,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C085017,Ali Haasan Store,ORIX,M1400001335,ORIX SilverWash PD 500g,6,0,372,0,40,332,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00050,Md. Al-Mamun,B-008865,Bagbari,C366502,mantasa store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,6,0,331,0,44,287.2,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366578,Rabeya Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,7,0,386,0,44,342.4,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366584,Bhai Bhai Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,7,0,386,0,44,342.4,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00921,Md. Raihan Hossain,B-009531,Fulbari,C366622,Ikramul Store,LILY,1400001097,Lily Beli Pearls Beauty Soap-100gm(H)60tk,7,0,386,0,44,342.4,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00701,Rony Roy,B-002890,Buriganj,C085052,Tungku Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,48,0,432,0,48,384,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00701,Rony Roy,B-002890,Buriganj,C085053,Sumsul Store,SUNBIT,1400000366,SUNBIT LemonForce DishWash Bar 75g Inhou,48,0,432,0,48,384,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C361739,Polash Cosmetic,LILY,1400000516,LILY Melon Fresh B.Wash 250ml,2,0,340,0,50,290,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C085271,Kajol Store,LILY,1400002091,Lily Ultra Lite Hydra SerumGel 50g-180Tk,3,0,390,0,54,336,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00701,Rony Roy,B-002890,Buriganj,C339530,Sagor Store,ACNOL,1400001528,ACNOL AntiBac HW LimeFresh 200ml-105tk,6,0,570,0,60,510,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C085264,Poly Hotel,NIOR,1400001923,NIOR DC Gel FW Sweet Orange 100 ml-150tk,3,0,338,0,66,271.5,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366863,Risam photostat,NIOR,1400001926,NIOR DC Gel F W Tea Tree 100ml-150tk,3,0,338,0,66,271.5,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366864,S Rahman store,NIOR,1400001924,NIOR DC Gel FW S. Menthol 100ml-150tk,3,0,338,0,66,271.5,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366868,Suman departmental store,NIOR,1400001926,NIOR DC Gel F W Tea Tree 100ml-150tk,3,0,338,0,66,271.5,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366869,Swad and labib store,NIOR,1400001925,NIOR DC Gel FW Fresh Lemon 100 ml-150tk,3,0,338,0,66,271.5,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00050,Md. Al-Mamun,B-008865,Bagbari,C359730,Rubel Store,LILY,1400000514,LILY Whipped Shea B.Wash 250ml,3,0,510,0,75,435,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00050,Md. Al-Mamun,B-008865,Bagbari,C366493,999+,LILY,1400002325,Lily Adv Anti-Hair fall Serum Oil 200ml,3,0,638,0,75,562.5,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C085265,Sobuj Miya Store,LILY,1400000514,LILY Whipped Shea B.Wash 250ml,3,0,510,0,75,435,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00702,Md. Rabiul Islam,B-002917,Sherpur Hospital Road,C086658,Khondoker Store,LILY,1400000514,LILY Whipped Shea B.Wash 250ml,3,0,510,0,75,435,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00702,Md. Rabiul Islam,B-002917,Sherpur Hospital Road,C086673,Nazmul Store,LILY,1400000514,LILY Whipped Shea B.Wash 250ml,3,0,510,0,75,435,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00699,Mobarok Hosain Sajol,B-002893,Jahurul Nagar,C366866,Shobuj sayid store,ORIX,M1400001335,ORIX SilverWash PD 500g,12,0,744,0,80,664,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C359573,Bismillah Store,ORIX,M1400001335,ORIX SilverWash PD 500g,12,0,744,0,80,664,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00784,Abu Bokkur Siddik,B-002885,Ghoradhap,C361739,Polash Cosmetic,LILY,1400000514,LILY Whipped Shea B.Wash 250ml,4,0,680,0,100,580,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C086808,Noyon Cosmetics,LILY,1400000516,LILY Melon Fresh B.Wash 250ml,6,0,1020,0,210,810,Distributor-HPC
Bogura,Bogura,Bogura,D012,3100002830,Bogura,20-May-26,SO00700,Md. Faimul Hasan,B-006213,CC_Curipotti 2,C086808,Noyon Cosmetics,LILY,1400000517,LILY Green Apple Brust B.Wash 250ml,6,0,1020,0,210,810,Distributor-HPC
